freq,animals,month,unit,geo\TIME_PERIOD	1959 	1960 	1961 	1962 	1963 	1964 	1965 	1966 	1967 	1968 	1969 	1970 	1971 	1972 	1973 	1974 	1975 	1976 	1977 	1978 	1979 	1980 	1981 	1982 	1983 	1984 	1985 	1986 	1987 	1988 	1989 	1990 	1991 	1992 	1993 	1994 	1995 	1996 	1997 	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A,A2300,M12,THS_HD,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	646.00 	648.00 	617.00 	609.00 	575.00 	489.00 	419.00 	351.00 	371.00 	358.00 	389.00 	424.00 	434.00 	376.40 	371.90 	376.00 	378.10 	379.50 	359.30 	361.22 	349.85 	330.36 	312.70 	332.25 	336.32 	323.04 	352.92 	350.84 	359.37 	364.79 	357.41 	351.13 	342.89 	381.68 	396.83 	376.32 	370.60 p
A,A2300,M12,THS_HD,CH	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	701.73 	696.77 	694.61 	686.58 	683.45 	676.73 	677.82 	672.79 	669.73 
A,A2300,M12,THS_HD,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	19.20 	20.00 	21.40 	23.10 	23.40 	24.10 	25.80 	27.80 	29.70 	27.40 	25.50 	23.82 	24.01 	23.51 	24.37 	26.23 	26.75 	26.08 	24.59 	23.93 	23.70 	23.64 	23.20 	23.42 	24.07 	24.25 	24.60 	25.37 	26.24 	28.60 	30.28 	31.93 	35.11 	39.62 	39.65 	38.28 	38.76 
A,A2300,M12,THS_HD,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1256.00 	1248.00 	1236.00 	1195.00 	1036.00 	932.00 	830.00 	768.00 	751.00 	702.00 	647.00 	642.00 	615.00 	611.00 	596.00 	578.00 	579.00 	565.30 	559.10 	567.90 	559.30 	553.77 	556.07 	541.95 	556.73 	542.55 	552.88 	566.24 	566.32 	560.78 	571.31 	570.29 	570.06 	559.66 	573.95 	579.15 	568.47 
A,A2300,M12,THS_HD,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7242.70 	7166.70 	6769.10 	6011.34 	5872.33 	5853.79 	5896.47 	5916.32 	5882.40 	5729.34 	5586.99 	5495.87 	5387.38 	5279.32 	5136.38 	5085.82 	5017.13 	4895.08 	4796.54 	4828.54 	4962.31 	4898.81 	4888.96 	4873.85 	4862.75 	4940.72 	4969.28 	4965.98 	4887.23 	4859.18 	4751.17 	4651.37 	4547.72 	4444.54 	4419.55 	4337.72 
A,A2300,M12,THS_HD,DK	1482.00 	1465.00 	1499.00 	1458.00 	1385.00 	1369.00 	1369.00 	1355.00 	1344.00 	1303.00 	1237.00 	1172.00 	1139.00 	1179.00 	1203.00 	1226.00 	1202.00 	1193.00 	1170.00 	1174.00 	1137.00 	1131.00 	1094.00 	1084.00 	1055.00 	1004.00 	972.00 	929.00 	870.00 	838.00 	845.00 	855.00 	849.00 	827.00 	828.00 	822.00 	832.00 	819.00 	812.00 	804.00 	817.00 	765.00 	751.00 	726.00 	698.00 	671.00 	653.00 	654.00 	656.00 	674.00 	683.00 	679.00 	681.00 	678.00 	664.00 	643.00 	664.00 	657.00 	664.00 	655.00 	645.00 	646.00 	635.00 	627.00 	612.99 
A,A2300,M12,THS_HD,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	305.60 	303.80 	296.10 	282.70 	266.40 	255.00 	227.30 	212.60 	186.10 	172.20 	168.30 	159.40 	138.90 	131.70 	129.40 	117.20 	118.80 	119.20 	118.20 	114.80 	111.50 	108.50 	107.00 	108.60 	110.70 	112.20 	117.70 	118.40 	115.70 	113.90 	115.10 	115.60 	116.40 	115.90 	115.00 	114.49 	112.07 
A,A2300,M12,THS_HD,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	374.58 	370.12 	368.42 	360.21 	344.50 	368.25 	362.67 	331.94 	340.62 	336.13 	307.00 	307.00 	306.00 	265.72 	281.00 	298.00 	302.00 	303.00 	265.00 	276.00 	288.00 	286.00 	284.00 	284.00 	289.20 	306.18 	295.00 	307.00 	310.00 	308.00 	290.00 	278.00 	289.00 	305.00 	274.00 	241.00 	262.00 	269.00 	242.00 	209.60 	213.30 	227.00 	224.90 p
A,A2300,M12,THS_HD,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2652.65 	2669.79 	2675.03 	2798.11 	2798.76 	2820.11 	2715.71 	2728.90 	2769.37 	2728.00 	2810.00 	2815.00 	2971.00 	2882.00 	2948.00 	3038.00 	3020.60 	3076.70 	3125.61 	3134.99 	3050.51 	2971.84 	2774.00 	2973.84 	2833.52 	2830.63 	2765.07 	2618.78 	2607.55 	2633.23 	2668.99 	2762.78 	2784.90 	2821.63 	2818.87 	2881.09 	2909.27 p	2900.02 p	2887.89 	2840.86 p
A,A2300,M12,THS_HD,EU15	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	33944.48 	33833.34 	33749.08 	33383.42 	33275.10 	33111.72 	31845.57 	31858.62 	31291.98 	30947.33 	30478.01 	29988.36 	29569.62 	29819.14 	29976.90 	29673.59 	29381.93 b	29000.89 	29122.28 	29320.75 	29487.18 	29877.50 	29862.25 	29569.72 	29046.45 	28801.40 	: 	: 	: 	: 
A,A2300,M12,THS_HD,EU25	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	37080.86 	36460.40 	35966.43 	35363.53 	34856.74 	34284.14 	34585.66 	34745.23 	34306.53 	33945.43 b	33521.74 	33527.65 	33713.27 	33886.48 	34176.87 	34155.99 	33913.57 	33460.30 	33199.10 	: 	: 	: 	: 
A,A2300,M12,THS_HD,EU27_2007	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	39072.26 	38463.80 	: 	37336.83 	36869.04 	36310.50 	36539.01 	36586.99 	36060.72 	35476.49 b	35047.16 	35030.38 	35252.90 	35444.02 	35743.64 	35725.08 	35458.08 	34984.72 	34707.68 	: 	: 	: 	: 
A,A2300,M12,THS_HD,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	35453.71 	34791.52 	: 	33760.84 	33362.35 	32831.58 	33133.68 	33288.59 	32796.52 	32187.49 b	31801.06 	31837.38 	32062.90 	32205.02 	32446.64 	32441.08 	32176.08 	31748.72 	31512.68 	31241.32 	30777.49 p	30519.43 	30014.48 
A,A2300,M12,THS_HD,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	39330.11 	38714.86 	: 	37567.84 	37110.35 	36551.58 	36773.68 	36812.59 	36283.52 	35694.49 b	35243.06 	35225.38 	35433.90 	35624.02 	35915.64 	35892.08 	35619.08 	35130.72 	34849.68 	: 	: 	: 	: 
A,A2300,M12,THS_HD,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	457.90 	455.40 	452.00 	446.20 	432.20 	425.80 	415.10 	410.40 	403.00 	386.00 	379.97 	371.74 	356.26 	349.49 	348.64 	338.55 	332.10 	337.28 	338.37 	339.50 	337.34 	335.90 	337.71 	339.68 	339.37 	332.77 	328.65 	322.05 	318.36 	316.42 	310.54 	306.27 	298.51 
A,A2300,M12,THS_HD,FR	10061.00 	10405.00 	10695.00 	10882.00 	9754.00 	9715.00 	9737.00 	9707.00 	9941.00 	10053.00 	10043.00 	9985.00 	9528.00 	9681.00 	10161.00 	10207.00 	10230.00 	10287.00 	10151.80 	10221.40 	10204.90 	10011.10 	10026.30 	10100.10 	10095.80 	9908.91 	9762.90 	9554.90 	9036.70 	9170.00 	9081.07 	8937.00 	8740.00 	8574.00 	8566.00 	8743.04 	8761.90 	8708.50 	8560.90 	8470.00 	8495.28 	8367.39 	8415.62 	8229.00 	8044.00 	7949.00 	7924.08 	7876.00 	7921.00 	8108.00 	7951.00 	7938.00 	7812.00 	7757.00 	7836.60 	7868.60 	7880.10 	7880.10 	7751.31 	7649.90 	7505.13 d	7379.39 d	7204.40 p	7020.49 	6904.37 p
A,A2300,M12,THS_HD,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	265.85 	257.85 	251.06 	255.51 	231.01 	241.31 	241.08 	234.67 	225.60 	222.80 	218.00 	195.90 	195.00 	181.00 	180.00 	172.00 	167.00 	161.00 	146.00 b	142.00 	144.00 	142.00 	138.00 b	131.00 p
A,A2300,M12,THS_HD,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	673.00 	663.00 	646.00 	630.00 	559.00 	497.00 	450.00 	415.00 	421.00 	414.00 	403.00 	407.00 	399.00 	380.00 	368.00 	362.00 	350.00 	345.00 	334.00 	322.00 	322.00 	324.00 	312.00 	309.00 	329.00 	339.00 	345.00 	359.00 	368.00 	383.00 	395.00 	403.00 	412.00 	413.80 b	423.20 	421.30 	405.90 
A,A2300,M12,THS_HD,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2015.00 	2115.00 	2096.00 	1943.00 	1969.00 	1996.00 	1989.00 	1955.10 	1867.50 	1865.20 	1913.40 	1933.60 	1943.20 	1934.80 	1888.20 	1853.70 	1910.00 	2000.80 	2051.60 	2071.97 	2162.90 	2184.82 	2201.75 	2225.43 	2298.94 	2365.15 	2395.01 	2340.60 	2308.01 	2307.60 	2279.59 	2279.90 	2272.61 	2109.49 	2181.87 	2180.25 	2199.09 	2157.32 	2097.72 	2118.64 	2188.17 	2167.55 	2168.94 	2293.07 	2337.26 	2361.60 	2351.43 	2382.63 	2378.74 	2394.92 	2372.05 	2329.41 
A,A2300,M12,THS_HD,IS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	27.50 	27.20 	27.50 	27.50 	29.00 	28.40 	29.00 	29.00 	29.00 	29.00 	: 	29.55 	: 
A,A2300,M12,THS_HD,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3847.00 	3699.00 	3627.00 	3660.00 	3703.30 	3770.00 	3827.60 	3762.70 	3763.80 	3797.70 	3820.00 	3544.00 	3503.00 	3451.00 	3453.00 	3440.00 	3340.00 	3356.00 	3201.60 	3028.20 	2935.00 	2842.00 	2738.00 	2800.00 	2746.00 	2801.00 	2840.00 	2218.00 	2520.14 	2355.00 	2346.00 	2290.00 	2313.70 	2232.83 	2280.00 	2202.81 	2252.23 	2118.23 b	2145.00 	2391.05 	2409.61 	2398.05 	2386.05 	2365.18 	2337.99 	2263.20 	2237.28 	2243.00 	2192.88 	2348.00 b	2289.00 
A,A2300,M12,THS_HD,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	886.60 	874.00 	: 	692.40 	627.40 	596.30 	600.80 	590.40 	544.60 	500.00 	441.50 	446.00 	447.60 	453.30 	439.50 	423.50 	410.90 	414.80 	408.60 	390.10 	377.30 	367.80 	352.10 	345.00 	350.50 	343.10 	333.10 	322.80 	312.20 	299.00 	294.70 	290.10 	291.30 	282.71 p
A,A2300,M12,THS_HD,LU	57.00 	61.00 	61.00 	61.00 	60.00 	60.00 	60.00 	64.00 	64.00 	64.00 	69.00 	69.00 	63.00 	70.00 	78.00 	79.00 	76.00 	74.00 	77.01 	79.42 	81.63 	82.41 	80.37 	84.68 	87.00 	86.00 	86.15 	85.68 	81.32 	81.31 	81.79 	83.17 	77.87 	76.89 	78.65 	78.33 	77.45 	77.71 	77.32 	77.01 	76.59 	76.19 	75.89 	73.08 	71.39 	71.10 	71.10 	74.56 	73.26 	77.74 	77.63 	77.78 	74.71 	74.26 	78.15 	75.33 	77.30 	79.77 	78.42 	78.39 	79.02 	78.08 	77.61 	77.25 	76.77 
A,A2300,M12,THS_HD,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	573.00 	569.40 	544.40 	535.10 	531.40 	481.70 	351.00 	311.90 	291.90 	277.40 	266.10 	244.90 	207.70 	206.60 	211.60 	207.30 	190.10 	190.80 	193.20 	191.88 	195.63 	183.10 	181.05 	182.75 	186.06 	190.15 	194.20 	200.10 	201.28 	198.73 	198.99 	196.11 	194.77 	196.03 	192.63 	190.68 	180.97 p
A,A2300,M12,THS_HD,ME	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	60.00 	62.00 	64.00 	63.00 	60.00 p	61.00 p	59.90 p	57.60 p	55.50 p	50.10 p	48.97 p	: 
A,A2300,M12,THS_HD,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	147.00 	141.00 	143.00 	145.00 	146.00 	152.00 	149.00 	124.00 	133.00 	108.00 	108.00 	: 
A,A2300,M12,THS_HD,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8.41 	8.03 	7.61 	7.84 	7.83 	7.64 	7.77 	7.45 	7.12 	6.49 	6.42 	6.42 	6.43 	6.60 	6.50 	6.61 	6.27 	6.36 	6.28 	6.35 	6.09 	6.30 	6.12 
A,A2300,M12,THS_HD,NL	1548.00 	1592.00 	1652.00 	1726.00 	1642.00 	1650.00 	1695.00 	1767.00 	1816.00 	1865.00 	1916.00 	1899.00 	1895.00 	2023.00 	2171.00 	2215.00 	2196.00 	2197.00 	2212.00 	2308.00 	2343.00 	2356.00 	2407.00 	2482.00 	2521.00 	2437.00 	2333.00 	2260.00 	2037.70 	2003.00 	1991.00 	1972.00 	1941.00 	1915.00 	1872.00 	1829.00 	1853.00 	1731.00 	1754.00 	1695.00 	1657.00 	1612.00 	1636.00 	1628.00 	1636.40 	1590.00 	1557.00 	1515.00 	1555.00 	1676.00 	1646.00 	1637.00 	1611.00 	1643.00 	1683.00 	1694.00 	1802.00 	1864.00 	1723.00 	1594.00 	1633.00 	1612.00 	1599.00 	1614.00 	1591.00 
A,A2300,M12,THS_HD,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4830.00 	4737.50 	4964.20 	4707.40 	4362.70 	4109.80 	3866.20 	3715.00 	3555.50 	3442.10 	3495.80 	3470.90 	3295.70 	3047.10 	2990.61 	2967.19 	2861.87 	2777.86 	2801.12 	2683.79 	2738.56 	2771.99 	2678.18 	2636.25 	2568.03 	2468.67 	2441.95 	2402.97 	2302.80 	2303.50 	2340.70 	2417.40 	2406.30 	2391.30 	2289.00 	2171.86 	2203.94 p
A,A2300,M12,THS_HD,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	643.00 	625.00 	655.00 	628.00 	617.00 	613.00 	642.00 	648.00 	679.00 	700.00 	707.00 	713.00 	698.88 	682.71 	668.13 	669.45 	671.08 	691.62 	698.49 	692.81 	705.20 	701.74 	691.29 	685.64 	683.43 	678.25 	677.32 	696.60 	719.06 	723.79 	728.17 	722.75 	731.23 	739.30 	738.71 p	714.60 	690.16 p
A,A2300,M12,THS_HD,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2326.00 	2405.00 	2146.00 	1827.00 	1997.00 	1806.00 	1792.00 	1784.00 	1798.40 	1764.00 	1697.80 	1655.90 	1632.80 	1649.30 	1619.50 	1627.40 	: 	1593.80 	1653.00 	1665.14 	1603.50 	1511.40 	1441.50 	1198.80 	1189.10 	1179.70 	1186.70 	1206.70 	1207.40 	1204.30 	1187.10 	1173.30 	1165.70 	1145.00 	1115.60 	1112.00 	1102.30 p
A,A2300,M12,THS_HD,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	622.00 	602.00 	578.00 	548.00 	530.00 	510.00 	480.00 	451.00 	460.00 	455.00 	438.00 	436.00 	434.00 	434.00 	429.00 	419.00 	384.29 	353.02 
A,A2300,M12,THS_HD,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	657.00 	633.10 	627.60 	623.70 	632.20 	605.70 	579.20 	582.90 	561.60 	560.70 	562.00 	554.78 	551.62 	548.45 	546.62 	533.41 	533.55 	529.63 	523.82 	521.52 	517.42 	512.61 	513.74 	522.34 	513.77 	499.70 	498.55 	496.92 	496.39 	484.00 
A,A2300,M12,THS_HD,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	232.00 	230.00 	227.00 	225.00 	210.66 	218.97 	211.68 	207.42 	212.32 	186.72 	182.60 	181.17 	185.58 	194.13 	188.58 	194.99 	185.88 	182.07 	177.23 	173.02 	177.61 	175.97 	174.08 	173.35 	170.74 	167.53 	165.79 	168.32 	169.88 	171.34 	168.73 	166.25 	165.94 	166.95 	165.45 	157.50 	154.52 
A,A2300,M12,THS_HD,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	572.00 	568.00 	559.00 	549.00 	501.00 	434.00 	386.00 	359.00 	355.00 	335.00 	310.00 	284.00 	274.07 	271.18 	259.27 	259.87 	245.80 	231.87 	229.61 	218.65 	215.66 	211.32 	204.13 	204.39 	201.31 	202.51 	198.98 	201.80 	199.55 	194.19 	194.68 	194.71 	191.85 	191.52 	191.33 	190.10 	187.11 p
A,A2300,M12,THS_HD,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5520.39 e	5702.43 e	5668.43 e	5647.30 e	5541.88 e	6086.83 e	6469.53 e	6713.69 	6833.90 	6989.48 	6578.49 	: 
A,A2300,M12,THS_HD,UK	3842.00 	4004.00 	4144.00 	4259.00 	4250.00 	4258.00 	4324.00 	4375.00 	4444.00 	4533.00 	4552.00 	4667.00 	4752.00 	5028.00 	5369.00 	5342.00 	5083.00 	5065.00 	4979.83 	4993.98 	4887.22 	4728.00 	4732.07 	4763.58 	4796.14 	4686.15 	4604.99 	4604.67 	4447.87 	4439.01 	4511.61 	4561.41 	4476.22 	4515.01 	4580.04 	4603.57 	4481.58 	4339.41 	4371.52 	4400.44 	4344.50 	4122.12 	3876.40 	3923.34 	3909.21 	3807.00 	3748.00 	3720.00 	3640.00 	3524.00 	3487.00 	3507.00 	3442.00 	3388.00 	3371.00 	3419.00 	3469.00 	3451.00 	3443.00 	3382.00 	3337.00 	: 	: 	: 	: 
A,A2300,M12,THS_HD,XK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	138.36 	139.64 	137.29 	133.92 	133.92 	134.03 	135.65 	134.11 	132.52 	: 
A,A2300F,M05_M06,THS_HD,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	856.73 	825.11 	816.77 	724.73 	690.03 	679.13 	706.93 	698.69 	682.74 	616.45 	600.06 	571.37 	542.77 	540.67 	535.15 	528.12 	527.50 	532.98 	535.26 	532.14 	528.61 	524.05 	534.43 	539.57 	536.44 	540.00 	537.68 	524.93 	522.96 	531.16 	549.12 	546.04 
A,A2300F,M05_M06,THS_HD,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1005.00 	994.00 	989.00 	982.00 	971.41 	980.73 	976.03 	968.59 	967.70 	984.33 	993.87 	970.00 	946.74 	921.72 	891.87 	871.66 	846.31 	783.59 	756.00 	685.65 	677.14 	672.68 	637.11 	617.00 	618.73 	607.65 	593.79 	596.77 	602.28 	585.40 	569.27 	548.62 	532.75 	523.70 	517.19 	524.58 	520.70 	507.45 	509.32 	509.54 	522.36 	523.96 	536.11 	521.42 	532.24 	535.65 	544.43 	538.65 	526.57 	540.84 
A,A2300F,M05_M06,THS_HD,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	358.00 	378.00 	415.00 	: 	: 	381.40 	346.90 	345.90 	368.60 	: 	345.52 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,A2300F,M05_M06,THS_HD,CH	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	581.78 	570.62 	570.57 	551.76 	551.67 	548.30 p	541.82 	539.48 	527.21 
A,A2300F,M05_M06,THS_HD,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	515.00 	485.00 	481.00 	463.00 	434.40 	438.90 	426.25 	411.43 	404.21 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,A2300F,M05_M06,THS_HD,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5463.00 	5378.00 	5418.00 	5431.00 	5397.00 	5355.83 	5454.45 	5394.98 	5419.23 	5595.51 	5582.00 	5445.04 	5419.03 	5188.82 	4985.59 	4921.70 	4775.18 	5910.83 b	5411.66 	5254.62 	5191.63 	5232.61 	5193.60 	5069.34 	4881.44 	4765.14 	4569.79 	4548.59 	4427.22 	4371.96 	4285.09 	4235.96 	4081.20 	4071.20 	4217.71 	4205.49 	4183.11 	4184.98 	4191.37 	4223.04 	4311.38 	4286.65 	4272.13 	4214.35 	4167.24 	4067.02 	3969.28 	3891.51 	3817.32 	3775.19 
A,A2300F,M05_M06,THS_HD,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1110.00 	1094.00 	1106.00 	1099.00 	1091.00 	1071.00 	1039.00 	1016.00 	999.00 	1003.00 	951.00 	897.00 	864.00 	811.00 	774.00 	759.00 	753.00 	742.00 	712.00 	714.00 	700.00 	702.00 	701.00 	670.00 	669.00 	640.00 	636.00 	623.00 	610.00 	596.00 	563.00 	558.00 	555.00 	538.00 	557.00 	565.00 	574.00 	575.00 	582.00 	576.00 	563.00 	561.00 	572.00 	570.00 	575.00 	567.00 	567.00 	565.00 	557.00 	553.26 
A,A2300F,M05_M06,THS_HD,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	234.60 	227.90 	207.20 	184.40 	174.20 	167.30 	155.20 	138.80 	139.20 	123.00 	117.20 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
