"STATISTIC Label","Month","Country","Direction","UNIT","VALUE"
"Air and Sea Travel","2017 May","Netherlands","Departures","Thousand","58.7"
"Air and Sea Travel","2017 May","Poland","Arrivals","Thousand","45.2"
"Air and Sea Travel","2017 May","Poland","Departures","Thousand","45.2"
"Air and Sea Travel","2017 May","Portugal","Arrivals","Thousand","59.6"
"Air and Sea Travel","2017 May","Portugal","Departures","Thousand","67.1"
"Air and Sea Travel","2017 May","Selected EU (AT,BG,CY,CZ,DK,EE,FI,GR,HR,HU,LT,LU,LV,MT,RO,SE,SI,SK)","Arrivals","Thousand","98.5"
"Air and Sea Travel","2017 May","Selected EU (AT,BG,CY,CZ,DK,EE,FI,GR,HR,HU,LT,LU,LV,MT,RO,SE,SI,SK)","Departures","Thousand","106.4"
"Air and Sea Travel","2017 May","Switzerland","Arrivals","Thousand","17.4"
"Air and Sea Travel","2017 May","Switzerland","Departures","Thousand","17.9"
"Air and Sea Travel","2017 May","Other Europe (34)","Arrivals","Thousand","13.9"
"Air and Sea Travel","2017 May","Other Europe (34)","Departures","Thousand","14"
"Air and Sea Travel","2017 May","United States","Arrivals","Thousand","160.8"
"Air and Sea Travel","2017 May","United States","Departures","Thousand","146.1"
"Air and Sea Travel","2017 May","Other Transatlantic Countries(1)","Arrivals","Thousand","20.5"
"Air and Sea Travel","2017 May","Other Transatlantic Countries(1)","Departures","Thousand","20.3"
"Air and Sea Travel","2017 May","United Arab Emirates","Arrivals","Thousand","28"
"Air and Sea Travel","2017 May","United Arab Emirates","Departures","Thousand","24.1"
"Air and Sea Travel","2017 May","Other Countries(42)","Arrivals","Thousand","9.9"
"Air and Sea Travel","2017 May","Other Countries(42)","Departures","Thousand","11.4"
"Air and Sea Travel","2017 May","All countries","Arrivals","Thousand","1621.4"
"Air and Sea Travel","2017 May","All countries","Departures","Thousand","1637.4"
"Air and Sea Travel","2017 June","Great Britain","Arrivals","Thousand","624.1"
"Air and Sea Travel","2017 June","Great Britain","Departures","Thousand","690.6"
"Air and Sea Travel","2017 June","Other UK (1)","Arrivals","Thousand","4.9"
"Air and Sea Travel","2017 June","Other UK (1)","Departures","Thousand","4.4"
"Air and Sea Travel","2017 June","Belgium","Arrivals","Thousand","20.9"
"Air and Sea Travel","2017 June","Belgium","Departures","Thousand","21.8"
"Air and Sea Travel","2017 June","Germany","Arrivals","Thousand","99.3"
"Air and Sea Travel","2017 June","Germany","Departures","Thousand","106.6"
"Air and Sea Travel","2017 June","Spain","Arrivals","Thousand","248"
"Air and Sea Travel","2017 June","Spain","Departures","Thousand","266.8"
"Air and Sea Travel","2017 June","France","Arrivals","Thousand","121.6"
"Air and Sea Travel","2017 June","France","Departures","Thousand","143.5"
"Air and Sea Travel","2017 June","Italy","Arrivals","Thousand","76.5"
"Air and Sea Travel","2017 June","Italy","Departures","Thousand","80.8"
"Air and Sea Travel","2017 June","Netherlands","Arrivals","Thousand","56"
"Air and Sea Travel","2017 June","Netherlands","Departures","Thousand","60.1"
"Air and Sea Travel","2017 June","Poland","Arrivals","Thousand","41.1"
"Air and Sea Travel","2017 June","Poland","Departures","Thousand","46.1"
"Air and Sea Travel","2017 June","Portugal","Arrivals","Thousand","69.7"
"Air and Sea Travel","2017 June","Portugal","Departures","Thousand","76.4"
"Air and Sea Travel","2017 June","Selected EU (AT,BG,CY,CZ,DK,EE,FI,GR,HR,HU,LT,LU,LV,MT,RO,SE,SI,SK)","Arrivals","Thousand","113.8"
"Air and Sea Travel","2017 June","Selected EU (AT,BG,CY,CZ,DK,EE,FI,GR,HR,HU,LT,LU,LV,MT,RO,SE,SI,SK)","Departures","Thousand","122.8"
"Air and Sea Travel","2017 June","Switzerland","Arrivals","Thousand","19.9"
"Air and Sea Travel","2017 June","Switzerland","Departures","Thousand","21.6"
"Air and Sea Travel","2017 June","Other Europe (34)","Arrivals","Thousand","18"
"Air and Sea Travel","2017 June","Other Europe (34)","Departures","Thousand","17.6"
"Air and Sea Travel","2017 June","United States","Arrivals","Thousand","185.1"
"Air and Sea Travel","2017 June","United States","Departures","Thousand","181.7"
"Air and Sea Travel","2017 June","Other Transatlantic Countries(1)","Arrivals","Thousand","28.3"
"Air and Sea Travel","2017 June","Other Transatlantic Countries(1)","Departures","Thousand","30.9"
"Air and Sea Travel","2017 June","United Arab Emirates","Arrivals","Thousand","28.7"
"Air and Sea Travel","2017 June","United Arab Emirates","Departures","Thousand","32.3"
"Air and Sea Travel","2017 June","Other Countries(42)","Arrivals","Thousand","12.9"
"Air and Sea Travel","2017 June","Other Countries(42)","Departures","Thousand","15.6"
"Air and Sea Travel","2017 June","All countries","Arrivals","Thousand","1768.9"
"Air and Sea Travel","2017 June","All countries","Departures","Thousand","1919.6"
"Air and Sea Travel","2017 July","Great Britain","Arrivals","Thousand","780.5"
"Air and Sea Travel","2017 July","Great Britain","Departures","Thousand","719.3"
"Air and Sea Travel","2017 July","Other UK (1)","Arrivals","Thousand","4.8"
"Air and Sea Travel","2017 July","Other UK (1)","Departures","Thousand","4.7"
"Air and Sea Travel","2017 July","Belgium","Arrivals","Thousand","22.9"
"Air and Sea Travel","2017 July","Belgium","Departures","Thousand","20.9"
"Air and Sea Travel","2017 July","Germany","Arrivals","Thousand","113.5"
"Air and Sea Travel","2017 July","Germany","Departures","Thousand","111.2"
"Air and Sea Travel","2017 July","Spain","Arrivals","Thousand","279.3"
"Air and Sea Travel","2017 July","Spain","Departures","Thousand","278.8"
"Air and Sea Travel","2017 July","France","Arrivals","Thousand","150.9"
"Air and Sea Travel","2017 July","France","Departures","Thousand","140"
"Air and Sea Travel","2017 July","Italy","Arrivals","Thousand","89.2"
"Air and Sea Travel","2017 July","Italy","Departures","Thousand","85.9"
"Air and Sea Travel","2017 July","Netherlands","Arrivals","Thousand","63.9"
"Air and Sea Travel","2017 July","Netherlands","Departures","Thousand","58.5"
"Air and Sea Travel","2017 July","Poland","Arrivals","Thousand","44.5"
"Air and Sea Travel","2017 July","Poland","Departures","Thousand","48.4"
"Air and Sea Travel","2017 July","Portugal","Arrivals","Thousand","76.7"
"Air and Sea Travel","2017 July","Portugal","Departures","Thousand","76"
"Air and Sea Travel","2017 July","Selected EU (AT,BG,CY,CZ,DK,EE,FI,GR,HR,HU,LT,LU,LV,MT,RO,SE,SI,SK)","Arrivals","Thousand","123.6"
"Air and Sea Travel","2017 July","Selected EU (AT,BG,CY,CZ,DK,EE,FI,GR,HR,HU,LT,LU,LV,MT,RO,SE,SI,SK)","Departures","Thousand","129.7"
"Air and Sea Travel","2017 July","Switzerland","Arrivals","Thousand","25.7"
"Air and Sea Travel","2017 July","Switzerland","Departures","Thousand","24.1"
"Air and Sea Travel","2017 July","Other Europe (34)","Arrivals","Thousand","20.3"
"Air and Sea Travel","2017 July","Other Europe (34)","Departures","Thousand","21.6"
"Air and Sea Travel","2017 July","United States","Arrivals","Thousand","181.2"
"Air and Sea Travel","2017 July","United States","Departures","Thousand","205"
"Air and Sea Travel","2017 July","Other Transatlantic Countries(1)","Arrivals","Thousand","30.1"
"Air and Sea Travel","2017 July","Other Transatlantic Countries(1)","Departures","Thousand","32.9"
"Air and Sea Travel","2017 July","United Arab Emirates","Arrivals","Thousand","35.4"
"Air and Sea Travel","2017 July","United Arab Emirates","Departures","Thousand","37.3"
"Air and Sea Travel","2017 July","Other Countries(42)","Arrivals","Thousand","19"
"Air and Sea Travel","2017 July","Other Countries(42)","Departures","Thousand","20.8"
"Air and Sea Travel","2017 July","All countries","Arrivals","Thousand","2061.7"
"Air and Sea Travel","2017 July","All countries","Departures","Thousand","2015.2"
"Air and Sea Travel","2017 August","Great Britain","Arrivals","Thousand","806.8"
"Air and Sea Travel","2017 August","Great Britain","Departures","Thousand","790.7"
"Air and Sea Travel","2017 August","Other UK (1)","Arrivals","Thousand","5.2"
"Air and Sea Travel","2017 August","Other UK (1)","Departures","Thousand","5.2"
"Air and Sea Travel","2017 August","Belgium","Arrivals","Thousand","20.9"
"Air and Sea Travel","2017 August","Belgium","Departures","Thousand","21.4"
"Air and Sea Travel","2017 August","Germany","Arrivals","Thousand","113.3"
"Air and Sea Travel","2017 August","Germany","Departures","Thousand","109.3"
"Air and Sea Travel","2017 August","Spain","Arrivals","Thousand","267.8"
"Air and Sea Travel","2017 August","Spain","Departures","Thousand","244"
"Air and Sea Travel","2017 August","France","Arrivals","Thousand","136.7"
"Air and Sea Travel","2017 August","France","Departures","Thousand","136"
"Air and Sea Travel","2017 August","Italy","Arrivals","Thousand","83.9"
"Air and Sea Travel","2017 August","Italy","Departures","Thousand","82.1"
"Air and Sea Travel","2017 August","Netherlands","Arrivals","Thousand","59.8"
"Air and Sea Travel","2017 August","Netherlands","Departures","Thousand","62.8"
"Air and Sea Travel","2017 August","Poland","Arrivals","Thousand","46.1"
"Air and Sea Travel","2017 August","Poland","Departures","Thousand","42.2"
"Air and Sea Travel","2017 August","Portugal","Arrivals","Thousand","74.1"
"Air and Sea Travel","2017 August","Portugal","Departures","Thousand","67"
"Air and Sea Travel","2017 August","Selected EU (AT,BG,CY,CZ,DK,EE,FI,GR,HR,HU,LT,LU,LV,MT,RO,SE,SI,SK)","Arrivals","Thousand","128"
"Air and Sea Travel","2017 August","Selected EU (AT,BG,CY,CZ,DK,EE,FI,GR,HR,HU,LT,LU,LV,MT,RO,SE,SI,SK)","Departures","Thousand","119.9"
"Air and Sea Travel","2017 August","Switzerland","Arrivals","Thousand","22.7"
"Air and Sea Travel","2017 August","Switzerland","Departures","Thousand","24.9"
"Air and Sea Travel","2017 August","Other Europe (34)","Arrivals","Thousand","21.9"
"Air and Sea Travel","2017 August","Other Europe (34)","Departures","Thousand","20"
"Air and Sea Travel","2017 August","United States","Arrivals","Thousand","190.6"
"Air and Sea Travel","2017 August","United States","Departures","Thousand","196.5"
"Air and Sea Travel","2017 August","Other Transatlantic Countries(1)","Arrivals","Thousand","32.3"
"Air and Sea Travel","2017 August","Other Transatlantic Countries(1)","Departures","Thousand","32.8"
"Air and Sea Travel","2017 August","United Arab Emirates","Arrivals","Thousand","38.2"
"Air and Sea Travel","2017 August","United Arab Emirates","Departures","Thousand","36.2"
"Air and Sea Travel","2017 August","Other Countries(42)","Arrivals","Thousand","21.7"
"Air and Sea Travel","2017 August","Other Countries(42)","Departures","Thousand","20"
"Air and Sea Travel","2017 August","All countries","Arrivals","Thousand","2069.8"
"Air and Sea Travel","2017 August","All countries","Departures","Thousand","2010.7"
"Air and Sea Travel","2017 September","Great Britain","Arrivals","Thousand","606.1"
"Air and Sea Travel","2017 September","Great Britain","Departures","Thousand","646.3"
"Air and Sea Travel","2017 September","Other UK (1)","Arrivals","Thousand","3.2"
"Air and Sea Travel","2017 September","Other UK (1)","Departures","Thousand","3.2"
"Air and Sea Travel","2017 September","Belgium","Arrivals","Thousand","20.9"
"Air and Sea Travel","2017 September","Belgium","Departures","Thousand","20.3"
"Air and Sea Travel","2017 September","Germany","Arrivals","Thousand","100.5"
"Air and Sea Travel","2017 September","Germany","Departures","Thousand","100.6"
"Air and Sea Travel","2017 September","Spain","Arrivals","Thousand","213.4"
"Air and Sea Travel","2017 September","Spain","Departures","Thousand","212.4"
"Air and Sea Travel","2017 September","France","Arrivals","Thousand","104.7"
"Air and Sea Travel","2017 September","France","Departures","Thousand","100.2"
"Air and Sea Travel","2017 September","Italy","Arrivals","Thousand","70.1"
"Air and Sea Travel","2017 September","Italy","Departures","Thousand","69.9"
"Air and Sea Travel","2017 September","Netherlands","Arrivals","Thousand","57.8"
"Air and Sea Travel","2017 September","Netherlands","Departures","Thousand","57.3"
"Air and Sea Travel","2017 September","Poland","Arrivals","Thousand","46"
"Air and Sea Travel","2017 September","Poland","Departures","Thousand","40.5"
"Air and Sea Travel","2017 September","Portugal","Arrivals","Thousand","69.8"
"Air and Sea Travel","2017 September","Portugal","Departures","Thousand","68.6"
"Air and Sea Travel","2017 September","Selected EU (AT,BG,CY,CZ,DK,EE,FI,GR,HR,HU,LT,LU,LV,MT,RO,SE,SI,SK)","Arrivals","Thousand","114.7"
"Air and Sea Travel","2017 September","Selected EU (AT,BG,CY,CZ,DK,EE,FI,GR,HR,HU,LT,LU,LV,MT,RO,SE,SI,SK)","Departures","Thousand","106"
"Air and Sea Travel","2017 September","Switzerland","Arrivals","Thousand","19.2"
"Air and Sea Travel","2017 September","Switzerland","Departures","Thousand","19.2"
"Air and Sea Travel","2017 September","Other Europe (34)","Arrivals","Thousand","19.6"
"Air and Sea Travel","2017 September","Other Europe (34)","Departures","Thousand","15.8"
"Air and Sea Travel","2017 September","United States","Arrivals","Thousand","177"
"Air and Sea Travel","2017 September","United States","Departures","Thousand","172.1"
"Air and Sea Travel","2017 September","Other Transatlantic Countries(1)","Arrivals","Thousand","30.4"
"Air and Sea Travel","2017 September","Other Transatlantic Countries(1)","Departures","Thousand","30"
"Air and Sea Travel","2017 September","United Arab Emirates","Arrivals","Thousand","31.3"
"Air and Sea Travel","2017 September","United Arab Emirates","Departures","Thousand","30.3"
"Air and Sea Travel","2017 September","Other Countries(42)","Arrivals","Thousand","18.1"
"Air and Sea Travel","2017 September","Other Countries(42)","Departures","Thousand","16.5"
"Air and Sea Travel","2017 September","All countries","Arrivals","Thousand","1702.8"
"Air and Sea Travel","2017 September","All countries","Departures","Thousand","1709.2"
"Air and Sea Travel","2017 October","Great Britain","Arrivals","Thousand","609.7"
"Air and Sea Travel","2017 October","Great Britain","Departures","Thousand","629.5"
"Air and Sea Travel","2017 October","Other UK (1)","Arrivals","Thousand","2"
"Air and Sea Travel","2017 October","Other UK (1)","Departures","Thousand","1.9"
"Air and Sea Travel","2017 October","Belgium","Arrivals","Thousand","21.7"
"Air and Sea Travel","2017 October","Belgium","Departures","Thousand","20.9"
"Air and Sea Travel","2017 October","Germany","Arrivals","Thousand","97.4"
"Air and Sea Travel","2017 October","Germany","Departures","Thousand","98.7"
"Air and Sea Travel","2017 October","Spain","Arrivals","Thousand","195.3"
"Air and Sea Travel","2017 October","Spain","Departures","Thousand","181.7"
"Air and Sea Travel","2017 October","France","Arrivals","Thousand","85.9"
"Air and Sea Travel","2017 October","France","Departures","Thousand","77.9"
"Air and Sea Travel","2017 October","Italy","Arrivals","Thousand","58.1"
"Air and Sea Travel","2017 October","Italy","Departures","Thousand","54.4"
"Air and Sea Travel","2017 October","Netherlands","Arrivals","Thousand","61.2"
"Air and Sea Travel","2017 October","Netherlands","Departures","Thousand","62.3"
"Air and Sea Travel","2017 October","Poland","Arrivals","Thousand","44.9"
"Air and Sea Travel","2017 October","Poland","Departures","Thousand","44.4"
"Air and Sea Travel","2017 October","Portugal","Arrivals","Thousand","55.7"
